city	country	lat	lon	PM25
BAD AROLSEN/KOHLGRUND	Germany	51.435531	8.943719	13
LUGO	Spain	43.009738	-7.556758	13
BREMEN	Germany	53.079296	8.801694	13
Lebanon, PA	United States of America	40.340925	-76.41135	13
FLENSBURG	Germany	54.793743	9.446996	13
NEUSTADT A.D.DONAU	Germany	48.803006	11.767073	13
SANTIAGO DE COMPOSTELA	Spain	42.878213	-8.544844	13
BEROUN	Czech Republic	49.967205	14.086284	13
PAOLA	Malta	35.882108	14.510184	13
LIVORNO	Italy	43.548473	10.310567	13
DILLINGEN	Germany	48.579092	10.494024	13
BAMBERG	Germany	49.898814	10.902764	13
MüRZZUSCHLAG	Austria	47.60687	15.67171	13
REUTLINGEN	Germany	48.506939	9.203804	13
Hachioji city	Japan	35.666339	139.315806	13
Barra Mansa, REGIÃO DO MÉDIO PARAÍBA	Brazil	-7.239961	-36.78195	13
ANDENNE	Belgium	50.491152	5.096454	13
FREIBURG	Germany	47.999008	7.842104	13
JUDENBURG	Austria	47.16826	14.65811	13
AACHEN	Germany	50.775346	6.083887	13
WüRZBURG	Germany	49.791304	9.953355	13
Vina del Mar	Chile	-33.015348	-71.550028	13
SCHWEINFURT	Germany	50.049205	10.219423	13
MANCHESTER	United Kingdom	53.480759	-2.242631	13
GAP	France	44.559638	6.079758	13
LE HAVRE	France	49.49437	0.107929	13
CERGY	France	49.035617	2.060325	12
CHARLEVILLE-MEZIERES	France	49.762085	4.726096	12
CHERBOURG-OCTEVILLE	France	49.633731	-1.622137	12
CROLLES	France	45.284906	5.882983	12
DENAIN	France	50.328225	3.397325	12
FONTAINE	France	45.192754	5.688211	12
IFS	France	49.140254	-0.350503	12
LA ROCHE-SUR-YON	France	46.670511	-1.426442	12
LOGNES	France	48.836571	2.632738	12
MERIGNAC	France	44.844877	-0.656358	12
MIRIBEL	France	45.824508	4.954543	12
MUNCHHAUSEN	France	48.920143	8.147462	12
NOGENT-SUR-MARNE	France	48.837631	2.481699	12
PORT-SAINT-LOUIS-DU-RHONE	France	43.387847	4.803225	12
PUSIGNAN	France	45.752953	5.066754	12
PUTEAUX	France	48.884748	2.23964	12
SAINT-JULIEN-MONT-DENIS	France	45.255932	6.404084	12
SALON-DE-PROVENCE	France	43.640199	5.097022	12
TARTAS	France	43.832059	-0.809343	12
TROYES	France	48.297345	4.074401	12
VERUCCHIO	Italy	43.983423	12.422454	12
VERBANIA	Italy	45.928183	8.555471	12
ARGANDA DEL REY	Spain	40.306446	-3.447906	12
OSNABRUECK	Germany	52.279911	8.047179	12
LANGHIRANO	Italy	44.61455	10.268695	12
KLADNO	Czech Republic	50.141699	14.106746	12
YORK	United Kingdom	53.959965	-1.087298	12
Quatis, REGIÃO DO MÉDIO PARAÍBA	Brazil	-7.239961	-36.78195	12
LORCA	Spain	37.673592	-1.696836	12
HULL	United Kingdom	53.745671	-0.336741	12
WESTERLAND	Germany	54.908534	8.309822	12
MEWEGEN	Germany	53.520306	14.250489	12
TOULOUSE	France	43.604652	1.444209	12
GETAFE	Spain	40.30825	-3.732393	12
Pathanamthitta	India	9.264758	76.787041	12
GUBBIO	Italy	43.351319	12.575317	12
MATARÓ	Spain	41.538112	2.444741	12
COLLADO VILLALBA	Spain	40.630877	-4.005561	12
GUARDO	Spain	42.789026	-4.847439	12
NEURUPPIN	Germany	52.915455	12.799078	12
CORUÑA (A)	Spain	43.362344	-8.41154	12
NOTTINGHAM	United Kingdom	52.954783	-1.158109	12
MOERDIJK	Netherlands	51.701817	4.62735	12
TIMISOARA	Romania	45.748872	21.208679	12
CASTELLÓN DE LA PLANA/CASTELLÓ	Spain	39.986356	-0.051325	12
MICHAELSTADT	Germany	49.679961	9.004162	12
POGGIBONSI	Italy	43.472565	11.146754	12
AALEN	Germany	48.836689	10.097116	12
Nesher	Israel	32.7649	35.049191	12
VOLOS	Greece	39.36219	22.942159	12
ZELLA-MEHLIS	Germany	50.658799	10.664964	12
VILLA DEL PRADO	Spain	40.277437	-4.30483	12
Antofagasta	Chile	-23.650928	-70.397502	12
TORRELAVEGA	Spain	43.34885	-4.05015	12
Coimbra	Portugal	40.203314	-8.410257	12
Goldsboro, NC	United States of America	35.384884	-77.992765	12
SOPOT	Poland	54.441581	18.560096	12
CASTRO-URDIALES	Spain	43.368822	-3.215635	12
GROTTAGLIE	Italy	40.537954	17.435493	12
PLYMOUTH	United Kingdom	50.375456	-4.142656	12
Campos, REGIÃO DO NORTE FLUMINENSE	Brazil	#N/A	#N/A	12
GRENOBLE	France	45.188529	5.724524	12
Napa, CA	United States of America	38.297538	-122.286865	12
LONS-LE-SAUNIER	France	46.671361	5.550796	12
VANDERHOOF	Canada	54.01398	-124.01298	12
MULHOUSE	France	47.750839	7.335888	12
RENNES	France	48.117266	-1.677793	12
JOUE-LES-TOURS	France	47.351861	0.66131	12
LUNEVILLE	France	48.592237	6.492339	12
SAINT-MARTIN-DU-TERTRE	France	49.107764	2.35001	12
ANGERS	France	47.478419	-0.563166	12
POITIERS	France	46.580224	0.340375	12
Hualien	China	23.987159	121.601571	12
ANNEMASSE	France	46.193253	6.234158	12
DAX	France	43.708608	-1.051945	12
SAINT-DENIS-D'ANJOU	France	47.790671	-0.442238	12
SAINT-LAURENT-DES-ARBRES	France	44.05483	4.699936	12
DIJON	France	47.322047	5.04148	12
ALCANTARILLA	Spain	37.969517	-1.219342	12
LOGROÑO	Spain	42.462719	-2.444985	12
GDYNIA	Poland	54.51889	18.530541	12
VENTSPILS	Latvia	57.393722	21.564707	12
ABANTO Y CIERVANA/ABANTO ZIERB	Spain	43.316728	-3.08422	12
SWANSEA	United Kingdom	51.62144	-3.943646	12
BETHENY	France	49.285437	4.064101	12
CHALONS-EN-CHAMPAGNE	France	48.956682	4.363073	12
CHAMALIERES	France	45.77412	3.060484	12
CHAUNY	France	49.615576	3.219421	12
COLMAR	France	48.079359	7.358512	12
ESCAUTPONT	France	50.424383	3.561396	12
GRAND-COURONNE	France	49.357383	1.007075	12
HYERES	France	43.120541	6.128639	12
MAUBEUGE	France	50.280228	3.9674	12
NUITS-SAINT-GEORGES	France	47.137985	4.95032	12
ORLEANS	France	47.902964	1.909251	12
SAINT-BRIEUC	France	48.51418	-2.765835	12
SAINT-LAURENT-BLANGY	France	50.300542	2.801689	12
SALOUEL	France	49.870724	2.247804	12
TARBES	France	43.232951	0.078082	12
TOURS	France	47.394144	0.68484	12
WINGLES	France	50.494578	2.852404	12
KOSZALIN	Poland	54.194322	16.171491	12
Portoviejo	Ecuador	-1.054723	-80.45249	12
Modesto, CA	United States of America	37.639097	-120.996878	12
ALBENGA	Italy	44.049425	8.215611	12
CANAKKALE	Turkey	40.14672	26.408587	12
TORGIANO	Italy	43.027316	12.432391	12
LüBECK	Germany	53.865467	10.686559	12
EIVISSA	Spain	38.906734	1.420598	12
PALENCIA	Spain	42.009686	-4.528802	12
JASNA GORA	Poland	51.147815	18.456313	12
Shizuoka city	Japan	34.975562	138.38276	12
SANTANDER	Spain	43.462306	-3.80998	12
CIUDAD REAL	Spain	38.984829	-3.927378	12
SUSA	Italy	45.138614	7.048457	12
LEGANES	Spain	40.331951	-3.768655	12
CAMARGO	Spain	43.404703	-3.884622	12
CONGOSTO	Spain	42.618135	-6.520309	12
Masterton	New Zealand	-40.951112	175.65735	12
CARLISLE	United Kingdom	54.892473	-2.932931	12
PRADO DEL REY	Spain	36.788258	-5.55779	12
KEMPTEN (Allgäu)	Germany	47.72857	10.315783	12
Chicago, IL	United States of America	43.78444	-88.787868	12
BEKERICH	Luxembourg	49.730985	5.882662	12
BAD ISCHL	Austria	47.71238	13.620946	12
PRESTONPANS	United Kingdom	55.959538	-2.984467	12
LIVERPOOL	United Kingdom	53.408371	-2.991573	12
ALCANAR	Spain	40.543058	0.476748	12
Indianapolis-Carmel, IN	United States of America	39.944053	-86.018672	12
ALCALÃ__ DE HENARES	Spain	40.481979	-3.363542	12
Sendai city	Japan	38.268215	140.869356	12
OULX	Italy	45.033339	6.833631	12
DREIssIGACKER	Germany	50.559746	10.386456	12
BELFAST	United Kingdom	54.597285	-5.93012	12
BOURGES	France	47.081012	2.398782	12
HAYANGE	France	49.329827	6.062166	12
CORRALES DE BUELNA (LOS)	Spain	43.259776	-4.06699	12
BIBERACH	Germany	48.095147	9.790152	12
MANFREDONIA	Italy	41.630735	15.91651	12
LECCE	Italy	40.351515	18.175016	12
Invercargill	New Zealand	-46.413187	168.353773	12
LONDONDERRY	United Kingdom	54.996612	-7.308575	11
VITERBO	Italy	42.420677	12.107669	11
Louisville/Jefferson County, KY-IN	United States of America	38.252665	-85.758456	11
ST. GALLEN	Switzerland	47.424482	9.376717	11
ELCHE/ELX	Spain	38.269933	-0.712561	11
Jacarei, REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE	Brazil	#N/A	#N/A	11
Jaú, INTERIOR DO ESTADO	Brazil	#N/A	#N/A	11
ROBLA (LA)	Spain	42.801249	-5.627395	11
ARANJUEZ	Spain	40.030502	-3.604053	11
Johnstown, PA	United States of America	40.326741	-78.92197	11
Vila do Conde	Portugal	41.35173	-8.747862	11
NEUSTADT	Germany	49.350186	8.148689	11
Huasco	Chile	-28.4664	-71.2192	11
GHARB	Malta	36.068909	14.20181	11
Evansville, IN-KY	United States of America	37.971559	-87.57109	11
Fort Wayne, IN	United States of America	41.079273	-85.139351	11
TAUBERBISCHOFSHEIM	Germany	49.62632	9.655961	11
SANTA GIUSTA	Italy	39.875995	8.610892	11
CAGLIARI	Italy	39.223841	9.121661	11
Faro	Portugal	37.019355	-7.93044	11
TRIVERO	Italy	45.670765	8.167833	11
ARUCAS	Spain	28.120141	-15.521061	11
COPENHAGEN	Denmark	55.676097	12.568337	11
ARMENTIERES	France	50.691652	2.884218	11
ARREST	France	50.128144	1.61634	11
BESSIERES	France	43.800464	1.606142	11
BLENOD-LES-PONT-A-MOUSSON	France	48.881159	6.053062	11
CHOLET	France	47.059407	-0.879787	11
DAIX	France	47.35172	4.999293	11
EVREUX	France	49.027013	1.151361	11
LA TALAUDIERE	France	45.480702	4.432911	11
LABASTIDE-CEZERACQ	France	43.375555	-0.538669	11
LE PUY-EN-VELAY	France	45.042768	3.882936	11
LISIEUX	France	49.145922	0.227849	11
MALROY	France	49.171604	6.216409	11
MARTIGUES	France	43.404811	5.053728	11
PONT-A-MOUSSON	France	48.90329	6.054868	11
ROUMAZIERES-LOUBERT	France	45.91195	0.591641	11
VILLAGE-NEUF	France	47.605595	7.571128	11
VILLEMANDEUR	France	47.990319	2.710694	11
VITTEL	France	48.202541	5.943497	11
COLLM	Germany	51.303333	13.011111	11
ARONA	Spain	28.09995	-16.679977	11
BOLZANO	Italy	46.498295	11.354758	11
BORMIO	Italy	46.466357	10.370467	11
BRIGHTON	United Kingdom	50.82253	-0.137163	11
St. Louis, MO-IL	United States of America	38.627003	-90.199404	11
Port Louis	Mauritius	-20.160891	57.501222	11
KLINGENTAL	Germany	50.370718	12.468171	11
SOMME-LEUZE	Belgium	50.339909	5.370043	11
Lisboa	Portugal	38.722252	-9.139337	11
SAN ROQUE	Spain	36.210462	-5.384432	11
Male	Maldives	4.175496	73.509347	11
Curitiba	Brazil	-25.428954	-49.267137	11
RIJEKA	Croatia	45.327063	14.442176	11
Galway	Ireland	53.270668	-9.056791	11
Altoona, PA	United States of America	40.518681	-78.394736	11
Canton-Massillon, OH	United States of America	40.818606	-81.454875	11
Jasper, IN	United States of America	38.391442	-86.931109	11
Terre Haute, IN	United States of America	39.466703	-87.413909	11
BADALONA	Spain	41.446988	2.245032	11
Davao City	Philippines	7.190708	125.455341	11
SONDIKA	Spain	43.287162	-2.932578	11
GIJÓN	Spain	43.532201	-5.66112	11
Birmingham-Hoover, AL	United States of America	33.400235	-86.805099	11
VIGO	Spain	42.240599	-8.720727	11
AALBORG	Denmark	57.04882	9.921747	11
Armenia	Colombia	4.535	-75.675689	11
BASTIA	France	42.697283	9.450881	11
CAMBRAI	France	50.173538	3.236633	11
Merced, CA	United States of America	37.302163	-120.482968	11
Owensboro, KY	United States of America	37.771907	-87.111168	11
CAEN	France	49.182863	-0.370679	11
SAINT-ETIENNE	France	45.439695	4.387178	11
TROIS-RIVIERES	Canada	46.35468	-72.583787	11
LORIENT	France	47.748252	-3.370245	11
Escaldes-Engordany	Andorra	42.51008	1.538786	11
BASSENS	France	44.899835	-0.516238	11
GAILLARD	France	46.184685	6.208959	11
MANOSQUE	France	43.835744	5.790916	11
LE CREUSOT	France	46.805351	4.4278	11
CLERMONT-FERRAND	France	45.777222	3.087025	11
SAINT-DIZIER	France	48.637692	4.947418	11
LUCE	France	48.439575	1.466895	11
ROGNAC	France	43.487871	5.23463	11
ISSOUDUN	France	46.947535	1.988654	11
Tatuí, REGIÃO METROPOLITANA DE SOROCABA	Brazil	-23.50153	-47.45256	11
Gore	New Zealand	-46.098799	168.945819	11
MIDDLESBROUGH	United Kingdom	54.574227	-1.234956	11
VALENCIA	Spain	39.469907	-0.376288	11
Stockton, CA	United States of America	37.957702	-121.29078	11
FABERO	Spain	42.767395	-6.623732	11
Riverside-San Bernardino-Ontario, CA	United States of America	34.063344	-117.650888	11
CHAMONIX-MONT-BLANC	France	45.923697	6.869433	11
MAJADAHONDA	Spain	40.473759	-3.868312	11
ASTILLERO (EL)	Spain	43.398373	-3.822281	11
SANT JUST DESVERN	Spain	41.383333	2.066662	11
Gordon,Wilkinson,GA	United States of America	32.882087	-83.332385	11
BILBAO	Spain	43.263013	-2.934985	11
REYKJAVIK	Iceland	64.126521	-21.817439	11
OSLO	Norway	59.913869	10.752245	11
COSLADA	Spain	40.426046	-3.565165	11
Dale,Spencer,IN	United States of America	38.168942	-86.989997	11
Erie, PA	United States of America	42.129224	-80.085059	11
LLODIO	Spain	43.143451	-2.95799	11
Los Angeles-Long Beach-Santa Ana, CA	United States of America	33.759178	-118.131183	11
GROSSETO	Italy	42.763525	11.112363	11
BIRKENHEAD	United Kingdom	53.389991	-3.023009	11
SALTASH	United Kingdom	50.40921	-4.21643	11
HABAY LA NEUVE	Belgium	49.728072	5.646045	11
Fort Madison-Keokuk, IA-MO	United States of America	37.964253	-91.831833	11
Lafayette, IN	United States of America	40.416702	-86.875287	11
BURJASSOT	Spain	39.50967	-0.413596	11
GöHLEN	Germany	53.306404	11.36673	11
SOUTHEND - ON - SEA	United Kingdom	51.545927	0.707712	11
Alexandra	New Zealand	-45.232815	169.372381	11
PALMA DE MALLORCA	Spain	39.5696	2.65016	11
ALBERTVILLE	France	45.675535	6.392726	11
BAR-LE-DUC	France	48.773605	5.158238	11
BOURG-EN-BRESSE	France	46.205167	5.225501	11
CERISE	France	48.4411	0.127341	11
COGNAC	France	45.691046	-0.328744	11
DONGES	France	47.318789	-2.074694	11
FLEVILLE-DEVANT-NANCY	France	48.625632	6.205573	11
FREMAINVILLE	France	49.065909	1.866658	11
LENS	France	50.42893	2.83183	11
LUCCIANA	France	42.547134	9.417275	11
PRUNAY-LE-TEMPLE	France	48.861682	1.673555	11
SAILLAT-SUR-VIENNE	France	45.87062	0.814777	11
SAINT-JUNIEN	France	45.88716	0.901165	11
SAINT-LO	France	49.115469	-1.082814	11
SAINT-LOUIS	France	47.585995	7.563934	11
VAL-DE-REUIL	France	49.272602	1.217085	11
VIF	France	45.056206	5.66912	11
St. Joseph, MO-KS	United States of America	39.767458	-94.846681	11
ARHUS	Denmark	56.162939	10.203921	11
DERNICE	Italy	44.766578	9.050744	11
BADEN-BADEN	Germany	48.76564	8.228524	11
DUBLIN	Ireland	53.349805	-6.26031	11
GOETTINGEN	Germany	51.54128	9.915804	11
VALDEMORO	Spain	40.19124	-3.674018	11
Wheeling, WV-OH	United States of America	40.063962	-80.720915	11
Taitung	China	22.797245	121.07137	11
ZEJTUN	Malta	35.854871	14.536397	10
Ávila	Spain	40.656685	-4.681209	10
Muscatine, IA	United States of America	41.424473	-91.043205	10
BAERUM	Norway	59.920545	10.593765	10
FERROL	Spain	43.489646	-8.219345	10
Toledo, OH	United States of America	41.663938	-83.555212	10
Columbus, OH	United States of America	39.961176	-82.998794	10
BITTERFELD	Germany	51.626359	12.327687	10
Pittsburgh, PA	United States of America	40.440625	-79.995886	10
Akron, OH	United States of America	41.081445	-81.519005	10
Anderson, IN	United States of America	40.10532	-85.680254	10
Clinton, IA	United States of America	41.844473	-90.188738	10
Elizabethtown, KY	United States of America	37.703065	-85.864941	10
Paducah, KY-IL	United States of America	37.083389	-88.600048	10
WREXHAM	United Kingdom	53.04304	-2.992494	10
ARNOLDSTEIN	Austria	46.54999	13.705762	10
NEWCASTLE UPON TYNE	United Kingdom	54.978252	-1.61778	10
Malmö	Sweden	55.604981	13.003822	10
Midlands	Mauritius	-20.339905	57.568847	10
Atlanta, GA	United States of America	33.888116	-84.46427	10
ZARAGOZA	Spain	41.648823	-0.889085	10
MÓSTOLES	Spain	40.323213	-3.867629	10
Cincinnati, OH	United States of America	37.09024	-95.712891	10
Ashburton	New Zealand	-43.908381	171.748567	10
ODENSE	Denmark	55.403756	10.40237	10
AZPEITIA	Spain	43.182598	-2.266732	10
VILLAREJO DE SALVANES	Spain	40.168149	-3.275967	10
Tanah Rata	Malaysia	4.470611	101.376639	10
FUENLABRADA	Spain	40.290206	-3.803548	10
NOEUX-LES-MINES	France	50.481212	2.662174	10
BERTRIX	Belgium	49.854235	5.253556	10
Athens, GA	United States of America	33.951935	-83.357567	10
Fairbanks, AK	United States of America	64.837778	-147.716389	10
Muncie, IN	United States of America	40.193377	-85.38636	10
ENNIS	Ireland	52.847425	-8.988738	10
COLMENAR VIEJO	Spain	40.662648	-3.771046	10
Cleveland, OH	United States of America	41.666157	-81.339552	10
FORT ST. JOHN	Canada	56.252423	-120.846409	10
BEASAIN	Spain	43.045755	-2.200306	10
VILLINGEN-SCHWENNINGEN	Germany	48.059402	8.464087	10
ACQUAPENDENTE	Italy	42.747723	11.86302	10
DUNZWEILER	Germany	49.416182	7.304805	10
Philadelphia, PA	United States of America	39.601241	-75.941023	10
El Centro, CA	United States of America	32.792	-115.563051	10
SARIÑENA	Spain	41.791631	-0.157691	10
CHESTERFIELD	United Kingdom	53.235048	-1.421629	10
Christchurch	New Zealand	-43.532054	172.636225	10
Columbus, GA-AL	United States of America	32.460976	-84.987709	10
Hattiesburg, MS	United States of America	31.327119	-89.290339	10
Houston, TX	United States of America	29.735505	-94.977427	10
South Bend, IN	United States of America	41.69152	-86.228571	10
VIROINVAL	Belgium	50.071472	4.605994	10
RIVAS-VACIAMADRID	Spain	40.351906	-3.535733	10
Little Rock, AR	United States of America	34.726942	-92.334489	10
GANDIA	Spain	38.968032	-0.184467	10
MONTREAL	Canada	45.501689	-73.567256	10
Marília, INTERIOR DO ESTADO	Brazil	#N/A	#N/A	10
PONTEVEDRA	Spain	42.429885	-8.64462	10
NEUGLOBSOW	Germany	53.145031	13.049326	10
SANTA MARGARIDA I ELS MONJOS	Spain	41.318858	1.658779	10
Macon, GA	United States of America	32.840695	-83.632402	10
STOCKTON-ON-TEES	United Kingdom	54.570455	-1.328982	10
SINISCOLA	Italy	40.576627	9.693566	10
BRUNICO	Italy	46.796574	11.938042	10
CASTLEBAR	Ireland	53.855001	-9.287926	10
SARROCH	Italy	39.065497	9.010838	10
AGIA PARASKEVI	Greece	38.013583	23.821808	10
Sanniquellie (rural)	Liberia	7.358656	-8.709579	10
FORT-DE-FRANCE	France	14.616065	-61.05878	10
LA ROCHELLE	France	46.160329	-1.151139	10
TOULON	France	43.124228	5.928	10
AJACCIO	France	41.919229	8.738635	10
ANGOULEME	France	45.648377	0.156237	10
MONT-DE-MARSAN	France	43.893485	-0.499782	10
NIORT	France	46.323716	-0.464777	10
Dallas, TX	United States of America	32.743344	-97.026241	10
Michigan City, IN	United States of America	41.707539	-86.89503	10
LUNEL-VIEL	France	43.677936	4.092158	10
LEMIEUX	Canada	46.297243	-72.110739	10
SAINT-NAZAIRE	France	47.273498	-2.213848	10
PERPIGNAN	France	42.688659	2.894833	10
NOTRE-DAME-DE-BLIQUETUIT	France	49.496075	0.755175	10
BILLERE	France	43.302207	-0.39742	10
VIERZON	France	47.221438	2.069791	10
AUXERRE	France	47.798202	3.573781	10
PEYRUSSE-VIEILLE	France	43.629637	0.180711	10
LA TARDIERE	France	46.660858	-0.732981	10
LOURDES	France	43.091463	-0.045726	10
GUIPRY	France	47.824931	-1.841174	10
AIRVAULT	France	46.82465	-0.138802	10
BELFORT	France	47.639674	6.863849	10
BLOIS	France	47.586092	1.335947	10
BOURGOIN-JALLIEU	France	45.597108	5.27212	10
CARLING	France	49.167409	6.714006	10
CARTIGNIES	France	50.092535	3.84397	10
CHATEAUROUX	France	46.811434	1.686779	10
FROSSAY	France	47.244253	-1.934206	10
LA COURONNE	France	45.608466	0.101397	10
LONGLAVILLE	France	49.533942	5.800257	10
MONTLUCON	France	46.341547	2.601991	10
PERIGUEUX	France	45.184029	0.721115	10
SAINT-ETIENNE-DE-MONTLUC	France	47.276451	-1.78059	10
SAINT-GELY-DU-FESC	France	43.69208	3.804436	10
SAINT-JULIEN-LES-METZ	France	49.133658	6.202202	10
Nashville, TN	United States of America	35.89948	-86.781189	10
Bloomington, IN	United States of America	39.165325	-86.526386	10
MADRID	Spain	40.416775	-3.70379	10
TORREJÓN DE ARDOZ	Spain	40.456755	-3.475497	10
VALVERDE	Spain	27.809779	-17.915042	10
POBLA (SA)	Spain	39.769738	3.025078	10
READING	United Kingdom	51.454265	-0.97813	10
GUADALAJARA	Spain	20.659699	-103.349609	10
Detroit-Warren-Livonia, MI	United States of America	42.341202	-83.28356	10
Harrisburg-Carlisle, PA	United States of America	40.160004	-77.686813	10
New Castle, IN	United States of America	39.928935	-85.370248	10
Prineville, OR	United States of America	44.299849	-120.834466	10
Reading, PA	United States of America	40.335648	-75.926875	10
Sandersville,Washington,GA	United States of America	32.981543	-82.810138	10
Vallejo-Fairfield, CA	United States of America	38.256212	-121.928093	10
ALCORCÓN	Spain	40.346845	-3.827844	10
MO I RANA	Norway	66.313712	14.141975	10
Nelson Airshed B	New Zealand	#N/A	#N/A	10
WOLFSBURG	Germany	52.42265	10.786546	10
ALICANTE/ALACANT	Spain	38.345996	-0.490686	10
ECHEDORO	Greece	40.666667	22.816667	10
La Trobe Valley	Australia	-38.15	146.8	10
Sapporo city	Japan	43.062096	141.354376	10
Ann Arbor, MI	United States of America	42.280826	-83.743038	10
State College, PA	United States of America	40.793395	-77.860001	10
Thomasville-Lexington, NC	United States of America	35.882468	-80.106453	10
Geraldine	New Zealand	-44.091185	171.243735	10
MONDAINO	Italy	43.857429	12.671921	10
BRUDERHEIM	Canada	53.803499	-112.926586	10
Bakersfield, CA	United States of America	35.373292	-119.018712	10
Cedar Rapids, IA	United States of America	41.97788	-91.665623	10
Grand Rapids, MI	United States of America	42.883043	-85.72166	10
Jackson, MS	United States of America	32.298757	-90.18481	10
Milwaukee, WI	United States of America	43.016681	-88.007031	10
Nogales, AZ	United States of America	31.340377	-110.934253	10
Richmond	New Zealand	-41.338466	173.183809	10
VALLADOLID	Spain	41.652251	-4.724532	10
ZINGST	Germany	54.435716	12.688801	10
SANT FELIU DE LLOBREGAT	Spain	41.38467	2.049462	10
Presidente Prudente, INTERIOR DO ESTADO	Brazil	#N/A	#N/A	10
Knoxville, TN	United States of America	35.960638	-83.920739	10
MERANO	Italy	46.671294	11.152518	10
Pascagoula, MS	United States of America	30.365755	-88.556127	10
TOLEDO	Spain	39.862832	-4.027323	10
Geraldton	Australia	-28.773219	114.609633	10
Baltimore-Towson, MD	United States of America	39.401496	-76.601913	10
Augusta, GA	United States of America	33.473498	-82.010515	10
Corpus Christi, TX	United States of America	27.800583	-97.396381	10
HEITERWANG	Austria	47.444123	10.748333	10
FüRTH/ODENWALD	Germany	49.662188	8.831843	10
NEUHAUSEN	Germany	48.682099	9.275825	10
ALAGÓN	Spain	41.768917	-1.117315	10
ALZIRA	Spain	39.151185	-0.433364	10
PONFERRADA	Spain	42.549996	-6.598259	10
Clarksville, TN-KY	United States of America	36.529771	-87.359453	10
Fairmont, WV	United States of America	39.485085	-80.142578	10
Hagerstown, MD	United States of America	38.597626	-80.454903	10
WINDSOR	Canada	42.314937	-83.036363	10
HAMILTON	Canada	43.250021	-79.866091	10
Ambato	Ecuador	-1.254341	-78.62285	9
SAINTE-ODE	Belgium	50.02683	5.54655	9
Columbia, SC	United States of America	34.00071	-81.034814	9
Dayton, OH	United States of America	39.758948	-84.191607	9
ALCOBENDAS	Spain	40.537251	-3.637225	9
Cuenca	Ecuador	-2.900129	-79.005897	9
Bowling Green, KY	United States of America	36.968522	-86.480804	9
Charleston, WV	United States of America	38.34982	-81.632623	9
Florence, SC	United States of America	34.195433	-79.762563	9
Florence-Muscle Shoals, AL	United States of America	34.814856	-87.642664	9
Keene, NH	United States of America	42.933692	-72.278141	9
Lansing-East Lansing, MI	United States of America	42.760815	-84.542798	9
Lexington-Fayette, KY	United States of America	38.040584	-84.503716	9
Mena,Polk,AR	United States of America	34.586217	-94.239655	9
Montgomery, AL	United States of America	32.366805	-86.299969	9
Sanford, NC	United States of America	35.479876	-79.180299	9
Springfield, MO	United States of America	37.208957	-93.292299	9
Tuscaloosa, AL	United States of America	33.209841	-87.569173	9
Warner Robins, GA	United States of America	32.613001	-83.624201	9
Tampere	Finland	61.497752	23.760954	9
Viznar	Spain	37.233173	-3.553772	9
AGEN	France	44.203142	0.616363	9
ATTON	France	48.890533	6.088963	9
BAIE-MAHAULT	France	16.20735	-61.648144	9
BIZANOS	France	43.288931	-0.355226	9
CASTRES	France	43.606214	2.241295	9
DOLE	France	47.09534	5.49081	9
DREUX	France	48.736134	1.370889	9
EPINAL	France	48.172402	6.449403	9
GUERET	France	46.169599	1.871452	9
L'HOPITAL	France	49.159773	6.733282	9
MACON	France	46.306884	4.828731	9
MONTANDON	France	47.29717	6.834709	9
ROANNE	France	46.034432	4.072695	9
SAINTE-MARGUERITE-SUR-MER	France	49.905407	0.954487	9
SAINTE-SUZANNE	France	48.097456	-0.349277	9
SENS	France	48.20065	3.28268	9
Raleigh-Cary, NC	United States of America	35.817867	-78.792512	9
Decatur, AL	United States of America	34.605925	-86.983342	9
Fort Smith, AR-OK	United States of America	35.385924	-94.398548	9
Libby,Lincoln,MT	United States of America	48.388286	-115.555999	9
McAlester, OK	United States of America	34.93343	-95.769713	9
Somerset, KY	United States of America	37.092022	-84.604108	9
Spartanburg, SC	United States of America	34.949567	-81.932048	9
Talladega-Sylacauga, AL	United States of America	33.173172	-86.251641	9
Tallahassee, FL	United States of America	30.438256	-84.280733	9
Waterloo-Cedar Falls, IA	United States of America	42.520394	-92.435371	9
TOLOSA	Spain	43.134754	-2.075095	9
ARANDA DE DUERO	Spain	41.669228	-3.690217	9
SAN ANDRES Y SAUCES	Spain	28.784222	-17.799154	9
Loures	Portugal	38.831549	-9.174109	9
Palmerston	Australia	-12.479277	130.984961	9
Chattanooga, TN-GA	United States of America	35.04563	-85.30968	9
Memphis, TN-MS-AR	United States of America	35.149534	-90.04898	9
Oklahoma City, OK	United States of America	35.46756	-97.516428	9
BRESSANONE	Italy	46.717705	11.657244	9
CAMBRE	Spain	43.292615	-8.342279	9
POSSEN	Germany	51.338889	10.858056	9
Candor,Montgomery,NC	United States of America	35.295142	-79.745316	9
Tulsa, OK	United States of America	36.153982	-95.992775	9
KRISTIANSAND	Norway	58.159912	8.018206	9
BOURNEMOUTH	United Kingdom	50.719164	-1.880769	9
Muswellbrook	Australia	-32.265166	150.888323	9
VULCAN	Romania	45.634809	25.418103	9
GRANGEMOUTH	United Kingdom	56.009715	-3.72277	9
Nelson Airshed A	New Zealand	#N/A	#N/A	9
